249 -4.0 -5.0 17.0
250 -4.0 -5.0 18.0
251 -4.0 -5.0 19.0
252 -4.0 -5.0 20.0
253 -4.0 -4.0 0.0
254 -4.0 -4.0 1.0
255 -4.0 -4.0 2.0
256 -4.0 -4.0 3.0
257 -4.0 -4.0 4.0
258 -4.0 -4.0 5.0
259 -4.0 -4.0 6.0
260 -4.0 -4.0 7.0
261 -4.0 -4.0 8.0
262 -4.0 -4.0 9.0
263 -4.0 -4.0 10.0
264 -4.0 -4.0 11.0
265 -4.0 -4.0 12.0
266 -4.0 -4.0 13.0
267 -4.0 -4.0 14.0
268 -4.0 -4.0 15.0
269 -4.0 -4.0 16.0
270 -4.0 -4.0 17.0
271 -4.0 -4.0 18.0
272 -4.0 -4.0 19.0
273 -4.0 -4.0 20.0
274 -4.0 -3.0 0.0
275 -4.0 -3.0 1.0
276 -4.0 -3.0 2.0
277 -4.0 -3.0 3.0
278 -4.0 -3.0 4.0
279 -4.0 -3.0 5.0
280 -4.0 -3.0 6.0
281 -4.0 -3.0 7.0
282 -4.0 -3.0 8.0
283 -4.0 -3.0 9.0
284 -4.0 -3.0 10.0
285 -4.0 -3.0 11.0
286 -4.0 -3.0 12.0
287 -4.0 -3.0 13.0
288 -4.0 -3.0 14.0
289 -4.0 -3.0 15.0
290 -4.0 -3.0 16.0
291 -4.0 -3.0 17.0
292 -4.0 -3.0 18.0
293 -4.0 -3.0 19.0
294 -4.0 -3.0 20.0
295 -4.0 -2.0 0.0
296 -4.0 -2.0 1.0
297 -4.0 -2.0 2.0
298 -4.0 -2.0 3.0
299 -4.0 -2.0 4.0
300 -4.0 -2.0 5.0
301 -4.0 -2.0 6.0
302 -4.0 -2.0 7.0
303 -4.0 -2.0 8.0
304 -4.0 -2.0 9.0
305 -4.0 -2.0 10.0
306 -4.0 -2.0 11.0
307 -4.0 -2.0 12.0
308 -4.0 -2.0 13.0
309 -4.0 -2.0 14.0
310 -4.0 -2.0 15.0
311 -4.0 -2.0 16.0
312 -4.0 -2.0 17.0
313 -4.0 -2.0 18.0
314 -4.0 -2.0 19.0
315 -4.0 -2.0 20.0
316 -4.0 -1.0 0.0
317 -4.0 -1.0 1.0
318 -4.0 -1.0 2.0
319 -4.0 -1.0 3.0
320 -4.0 -1.0 4.0
321 -4.0 -1.0 5.0
322 -4.0 -1.0 6.0
323 -4.0 -1.0 7.0
324 -4.0 -1.0 8.0
325 -4.0 -1.0 9.0
326 -4.0 -1.0 10.0
327 -4.0 -1.0 11.0
328 -4.0 -1.0 12.0
329 -4.0 -1.0 13.0
330 -4.0 -1.0 14.0
331 -4.0 -1.0 15.0
332 -4.0 -1.0 16.0
333 -4.0 -1.0 17.0
334 -4.0 -1.0 18.0
335 -4.0 -1.0 19.0
336 -4.0 -1.0 20.0
337 -4.0 0.0 0.0
338 -4.0 0.0 1.0
339 -4.0 0.0 2.0
340 -4.0 0.0 3.0
341 -4.0 0.0 4.0
342 -4.0 0.0 5.0
343 -4.0 0.0 6.0
344 -4.0 0.0 7.0
345 -4.0 0.0 8.0
346 -4.0 0.0 9.0
347 -4.0 0.0 10.0
348 -4.0 0.0 11.0
349 -4.0 0.0 12.0
350 -4.0 0.0 13.0
351 -4.0 0.0 14.0
352 -4.0 0.0 15.0
353 -4.0 0.0 16.0
354 -4.0 0.0 17.0
355 -4.0 0.0 18.0
356 -4.0 0.0 19.0
357 -4.0 0.0 20.0
358 -4.0 1.0 0.0
359 -4.0 1.0 1.0
360 -4.0 1.0 2.0
361 -4.0 1.0 3.0
362 -4.0 1.0 4.0
363 -4.0 1.0 5.0
364 -4.0 1.0 6.0
365 -4.0 1.0 7.0
366 -4.0 1.0 8.0
367 -4.0 1.0 9.0
368 -4.0 1.0 10.0
369 -4.0 1.0 11.0
370 -4.0 1.0 12.0
371 -4.0 1.0 13.0
372 -4.0 1.0 14.0
373 -4.0 1.0 15.0
374 -4.0 1.0 16.0
375 -4.0 1.0 17.0
376 -4.0 1.0 18.0
377 -4.0 1.0 19.0
378 -4.0 1.0 20.0
379 -4.0 2.0 0.0
380 -4.0 2.0 1.0
381 -4.0 2.0 2.0
382 -4.0 2.0 3.0
383 -4.0 2.0 4.0
384 -4.0 2.0 5.0
385 -4.0 2.0 6.0
386 -4.0 2.0 7.0
387 -4.0 2.0 8.0
388 -4.0 2.0 9.0
389 -4.0 2.0 10.0
390 -4.0 2.0 11.0
391 -4.0 2.0 12.0
392 -4.0 2.0 13.0
393 -4.0 2.0 14.0
394 -4.0 2.0 15.0
395 -4.0 2.0 16.0
396 -4.0 2.0 17.0
397 -4.0 2.0 18.0
398 -4.0 2.0 19.0
399 -4.0 2.0 20.0
400 -4.0 3.0 0.0
401 -4.0 3.0 1.0
402 -4.0 3.0 2.0
403 -4.0 3.0 3.0
404 -4.0 3.0 4.0
405 -4.0 3.0 5.0
406 -4.0 3.0 6.0
407 -4.0 3.0 7.0
408 -4.0 3.0 8.0
409 -4.0 3.0 9.0
410 -4.0 3.0 10.0
411 -4.0 3.0 11.0
412 -4.0 3.0 12.0
413 -4.0 3.0 13.0
414 -4.0 3.0 14.0
415 -4.0 3.0 15.0
416 -4.0 3.0 16.0
417 -4.0 3.0 17.0
418 -4.0 3.0 18.0
419 -4.0 3.0 19.0
420 -4.0 3.0 20.0
421 -4.0 4.0 0.0
422 -4.0 4.0 1.0
423 -4.0 4.0 2.0
424 -4.0 4.0 3.0
425 -4.0 4.0 4.0
426 -4.0 4.0 5.0
427 -4.0 4.0 6.0
428 -4.0 4.0 7.0
429 -4.0 4.0 8.0
430 -4.0 4.0 9.0
431 -4.0 4.0 10.0
432 -4.0 4.0 11.0
433 -4.0 4.0 12.0
434 -4.0 4.0 13.0
435 -4.0 4.0 14.0
436 -4.0 4.0 15.0
437 -4.0 4.0 16.0
438 -4.0 4.0 17.0
439 -4.0 4.0 18.0
440 -4.0 4.0 19.0
441 -4.0 4.0 20.0
442 -4.0 5.0 0.0
443 -4.0 5.0 1.0
444 -4.0 5.0 2.0
445 -4.0 5.0 3.0
446 -4.0 5.0 4.0
447 -4.0 5.0 5.0
448 -4.0 5.0 6.0
449 -4.0 5.0 7.0
450 -4.0 5.0 8.0
451 -4.0 5.0 9.0
452 -4.0 5.0 10.0
453 -4.0 5.0 11.0
454 -4.0 5.0 12.0
455 -4.0 5.0 13.0
456 -4.0 5.0 14.0
457 -4.0 5.0 15.0
458 -4.0 5.0 16.0
459 -4.0 5.0 17.0
460 -4.0 5.0 18.0
461 -4.0 5.0 19.0
462 -4.0 5.0 20.0
463 -3.0 -5.0 0.0
464 -3.0 -5.0 1.0
465 -3.0 -5.0 2.0
466 -3.0 -5.0 3.0
467 -3.0 -5.0 4.0
468 -3.0 -5.0 5.0
469 -3.0 -5.0 6.0
470 -3.0 -5.0 7.0
471 -3.0 -5.0 8.0
472 -3.0 -5.0 9.0
473 -3.0 -5.0 10.0
474 -3.0 -5.0 11.0
475 -3.0 -5.0 12.0
476 -3.0 -5.0 13.0
477 -3.0 -5.0 14.0
478 -3.0 -5.0 15.0
479 -3.0 -5.0 16.0
480 -3.0 -5.0 17.0
481 -3.0 -5.0 18.0
482 -3.0 -5.0 19.0
483 -3.0 -5.0 20.0
484 -3.0 -4.0 0.0
485 -3.0 -4.0 1.0
486 -3.0 -4.0 2.0
487 -3.0 -4.0 3.0
488 -3.0 -4.0 4.0
489 -3.0 -4.0 5.0
490 -3.0 -4.0 6.0
491 -3.0 -4.0 7.0
492 -3.0 -4.0 8.0
493 -3.0 -4.0 9.0
494 -3.0 -4.0 10.0
495 -3.0 -4.0 11.0
496 -3.0 -4.0 12.0
497 -3.0 -4.0 13.0
498 -3.0 -4.0 14.0
499 -3.0 -4.0 15.0
500 -3.0 -4.0 16.0
501 -3.0 -4.0 17.0
502 -3.0 -4.0 18.0
503 -3.0 -4.0 19.0
504 -3.0 -4.0 20.0
505 -3.0 -3.0 0.0
506 -3.0 -3.0 1.0
507 -3.0 -3.0 2.0
508 -3.0 -3.0 3.0
509 -3.0 -3.0 4.0
510 -3.0 -3.0 5.0
511 -3.0 -3.0 6.0
512 -3.0 -3.0 7.0
513 -3.0 -3.0 8.0
514 -3.0 -3.0 9.0
515 -3.0 -3.0 10.0
516 -3.0 -3.0 11.0
517 -3.0 -3.0 12.0
518 -3.0 -3.0 13.0
519 -3.0 -3.0 14.0
520 -3.0 -3.0 15.0
521 -3.0 -3.0 16.0
522 -3.0 -3.0 17.0
523 -3.0 -3.0 18.0
524 -3.0 -3.0 19.0
525 -3.0 -3.0 20.0
526 -3.0 -2.0 0.0
527 -3.0 -2.0 1.0
528 -3.0 -2.0 2.0
529 -3.0 -2.0 3.0
530 -3.0 -2.0 4.0
531 -3.0 -2.0 5.0
532 -3.0 -2.0 6.0
533 -3.0 -2.0 7.0
534 -3.0 -2.0 8.0
535 -3.0 -2.0 9.0
536 -3.0 -2.0 10.0
537 -3.0 -2.0 11.0
538 -3.0 -2.0 12.0
539 -3.0 -2.0 13.0
540 -3.0 -2.0 14.0
541 -3.0 -2.0 15.0
542 -3.0 -2.0 16.0
543 -3.0 -2.0 17.0
544 -3.0 -2.0 18.0
545 -3.0 -2.0 19.0
546 -3.0 -2.0 20.0
547 -3.0 -1.0 0.0
548 -3.0 -1.0 1.0
549 -3.0 -1.0 2.0
550 -3.0 -1.0 3.0
551 -3.0 -1.0 4.0
552 -3.0 -1.0 5.0
553 -3.0 -1.0 6.0
554 -3.0 -1.0 7.0
555 -3.0 -1.0 8.0
556 -3.0 -1.0 9.0
557 -3.0 -1.0 10.0
558 -3.0 -1.0 11.0
559 -3.0 -1.0 12.0
560 -3.0 -1.0 13.0
561 -3.0 -1.0 14.0
562 -3.0 -1.0 15.0
563 -3.0 -1.0 16.0
564 -3.0 -1.0 17.0
565 -3.0 -1.0 18.0
566 -3.0 -1.0 19.0
567 -3.0 -1.0 20.0
568 -3.0 0.0 0.0
569 -3.0 0.0 1.0
570 -3.0 0.0 2.0
571 -3.0 0.0 3.0
572 -3.0 0.0 4.0
573 -3.0 0.0 5.0
574 -3.0 0.0 6.0
575 -3.0 0.0 7.0
576 -3.0 0.0 8.0
577 -3.0 0.0 9.0
578 -3.0 0.0 10.0
579 -3.0 0.0 11.0
580 -3.0 0.0 12.0
581 -3.0 0.0 13.0
582 -3.0 0.0 14.0
583 -3.0 0.0 15.0
584 -3.0 0.0 16.0
585 -3.0 0.0 17.0
586 -3.0 0.0 18.0
587 -3.0 0.0 19.0
588 -3.0 0.0 20.0
589 -3.0 1.0 0.0
590 -3.0 1.0 1.0
591 -3.0 1.0 2.0
592 -3.0 1.0 3.0
593 -3.0 1.0 4.0
594 -3.0 1.0 5.0
595 -3.0 1.0 6.0
596 -3.0 1.0 7.0
597 -3.0 1.0 8.0
598 -3.0 1.0 9.0
599 -3.0 1.0 10.0
600 -3.0 1.0 11.0
601 -3.0 1.0 12.0
602 -3.0 1.0 13.0
603 -3.0 1.0 14.0
604 -3.0 1.0 15.0
605 -3.0 1.0 16.0
606 -3.0 1.0 17.0
607 -3.0 1.0 18.0
608 -3.0 1.0 19.0
609 -3.0 1.0 20.0
610 -3.0 2.0 0.0
611 -3.0 2.0 1.0
612 -3.0 2.0 2.0
613 -3.0 2.0 3.0
614 -3.0 2.0 4.0
615 -3.0 2.0 5.0
616 -3.0 2.0 6.0
617 -3.0 2.0 7.0
618 -3.0 2.0 8.0
619 -3.0 2.0 9.0
620 -3.0 2.0 10.0
621 -3.0 2.0 11.0
622 -3.0 2.0 12.0
623 -3.0 2.0 13.0
624 -3.0 2.0 14.0
625 -3.0 2.0 15.0
626 -3.0 2.0 16.0
627 -3.0 2.0 17.0
628 -3.0 2.0 18.0
629 -3.0 2.0 19.0
630 -3.0 2.0 20.0
631 -3.0 3.0 0.0
632 -3.0 3.0 1.0
633 -3.0 3.0 2.0
634 -3.0 3.0 3.0
635 -3.0 3.0 4.0
636 -3.0 3.0 5.0
637 -3.0 3.0 6.0
638 -3.0 3.0 7.0
639 -3.0 3.0 8.0
640 -3.0 3.0 9.0
641 -3.0 3.0 10.0
642 -3.0 3.0 11.0
643 -3.0 3.0 12.0
644 -3.0 3.0 13.0
645 -3.0 3.0 14.0
646 -3.0 3.0 15.0
647 -3.0 3.0 16.0
648 -3.0 3.0 17.0
649 -3.0 3.0 18.0
650 -3.0 3.0 19.0
651 -3.0 3.0 20.0
652 -3.0 4.0 0.0
653 -3.0 4.0 1.0
654 -3.0 4.0 2.0
655 -3.0 4.0 3.0
656 -3.0 4.0 4.0
657 -3.0 4.0 5.0
658 -3.0 4.0 6.0
659 -3.0 4.0 7.0
660 -3.0 4.0 8.0
661 -3.0 4.0 9.0
662 -3.0 4.0 10.0
663 -3.0 4.0 11.0
664 -3.0 4.0 12.0
665 -3.0 4.0 13.0
666 -3.0 4.0 14.0
667 -3.0 4.0 15.0
668 -3.0 4.0 16.0
669 -3.0 4.0 17.0
670 -3.0 4.0 18.0
671 -3.0 4.0 19.0
672 -3.0 4.0 20.0
673 -3.0 5.0 0.0
674 -3.0 5.0 1.0
675 -3.0 5.0 2.0
676 -3.0 5.0 3.0
677 -3.0 5.0 4.0
678 -3.0 5.0 5.0
679 -3.0 5.0 6.0
680 -3.0 5.0 7.0
681 -3.0 5.0 8.0
682 -3.0 5.0 9.0
683 -3.0 5.0 10.0
684 -3.0 5.0 11.0
685 -3.0 5.0 12.0
686 -3.0 5.0 13.0
687 -3.0 5.0 14.0
688 -3.0 5.0 15.0
689 -3.0 5.0 16.0
690 -3.0 5.0 17.0
691 -3.0 5.0 18.0
692 -3.0 5.0 19.0
693 -3.0 5.0 20.0
694 -2.0 -5.0 0.0
695 -2.0 -5.0 1.0
696 -2.0 -5.0 2.0
697 -2.0 -5.0 3.0
698 -2.0 -5.0 4.0
699 -2.0 -5.0 5.0
700 -2.0 -5.0 6.0
701 -2.0 -5.0 7.0
702 -2.0 -5.0 8.0
703 -2.0 -5.0 9.0
704 -2.0 -5.0 10.0
705 -2.0 -5.0 11.0
706 -2.0 -5.0 12.0
707 -2.0 -5.0 13.0
708 -2.0 -5.0 14.0
709 -2.0 -5.0 15.0
710 -2.0 -5.0 16.0
711 -2.0 -5.0 17.0
712 -2.0 -5.0 18.0
713 -2.0 -5.0 19.0
714 -2.0 -5.0 20.0
715 -2.0 -4.0 0.0
716 -2.0 -4.0 1.0
717 -2.0 -4.0 2.0
718 -2.0 -4.0 3.0
719 -2.0 -4.0 4.0
720 -2.0 -4.0 5.0
721 -2.0 -4.0 6.0
722 -2.0 -4.0 7.0
723 -2.0 -4.0 8.0
724 -2.0 -4.0 9.0
725 -2.0 -4.0 10.0
726 -2.0 -4.0 11.0
727 -2.0 -4.0 12.0
728 -2.0 -4.0 13.0
729 -2.0 -4.0 14.0
730 -2.0 -4.0 15.0
731 -2.0 -4.0 16.0
732 -2.0 -4.0 17.0
733 -2.0 -4.0 18.0
734 -2.0 -4.0 19.0
735 -2.0 -4.0 20.0
736 -2.0 -3.0 0.0
737 -2.0 -3.0 1.0
738 -2.0 -3.0 2.0
739 -2.0 -3.0 3.0
740 -2.0 -3.0 4.0
741 -2.0 -3.0 5.0
742 -2.0 -3.0 6.0
743 -2.0 -3.0 7.0
744 -2.0 -3.0 8.0
745 -2.0 -3.0 9.0
746 -2.0 -3.0 10.0
747 -2.0 -3.0 11.0
748 -2.0 -3.0 12.0
749 -2.0 -3.0 13.0
750 -2.0 -3.0 14.0
751 -2.0 -3.0 15.0
752 -2.0 -3.0 16.0
753 -2.0 -3.0 17.0
754 -2.0 -3.0 18.0
755 -2.0 -3.0 19.0
756 -2.0 -3.0 20.0
757 -2.0 -2.0 0.0
758 -2.0 -2.0 1.0
759 -2.0 -2.0 2.0
760 -2.0 -2.0 3.0
761 -2.0 -2.0 4.0
762 -2.0 -2.0 5.0
763 -2.0 -2.0 6.0
764 -2.0 -2.0 7.0
765 -2.0 -2.0 8.0
766 -2.0 -2.0 9.0
767 -2.0 -2.0 10.0
768 -2.0 -2.0 11.0
769 -2.0 -2.0 12.0
770 -2.0 -2.0 13.0
771 -2.0 -2.0 14.0
772 -2.0 -2.0 15.0
773 -2.0 -2.0 16.0
774 -2.0 -2.0 17.0
775 -2.0 -2.0 18.0
776 -2.0 -2.0 19.0
777 -2.0 -2.0 20.0
778 -2.0 -1.0 0.0
779 -2.0 -1.0 1.0
780 -2.0 -1.0 2.0
781 -2.0 -1.0 3.0
782 -2.0 -1.0 4.0
783 -2.0 -1.0 5.0
784 -2.0 -1.0 6.0
785 -2.0 -1.0 7.0
786 -2.0 -1.0 8.0
787 -2.0 -1.0 9.0
788 -2.0 -1.0 10.0
789 -2.0 -1.0 11.0
790 -2.0 -1.0 12.0
791 -2.0 -1.0 13.0
792 -2.0 -1.0 14.0
793 -2.0 -1.0 15.0
794 -2.0 -1.0 16.0
795 -2.0 -1.0 17.0
796 -2.0 -1.0 18.0
797 -2.0 -1.0 19.0
798 -2.0 -1.0 20.0
799 -2.0 0.0 0.0
800 -2.0 0.0 1.0
801 -2.0 0.0 2.0
802 -2.0 0.0 3.0
803 -2.0 0.0 4.0
804 -2.0 0.0 5.0
805 -2.0 0.0 6.0
806 -2.0 0.0 7.0
807 -2.0 0.0 8.0
808 -2.0 0.0 9.0
809 -2.0 0.0 10.0
810 -2.0 0.0 11.0
811 -2.0 0.0 12.0
812 -2.0 0.0 13.0
813 -2.0 0.0 14.0
814 -2.0 0.0 15.0
815 -2.0 0.0 16.0
816 -2.0 0.0 17.0
817 -2.0 0.0 18.0
818 -2.0 0.0 19.0
819 -2.0 0.0 20.0
820 -2.0 1.0 0.0
821 -2.0 1.0 1.0
822 -2.0 1.0 2.0
823 -2.0 1.0 3.0
824 -2.0 1.0 4.0
825 -2.0 1.0 5.0
826 -2.0 1.0 6.0
827 -2.0 1.0 7.0
828 -2.0 1.0 8.0
829 -2.0 1.0 9.0
830 -2.0 1.0 10.0
831 -2.0 1.0 11.0
832 -2.0 1.0 12.0
833 -2.0 1.0 13.0
834 -2.0 1.0 14.0
835 -2.0 1.0 15.0
836 -2.0 1.0 16.0
837 -2.0 1.0 17.0
838 -2.0 1.0 18.0
839 -2.0 1.0 19.0
840 -2.0 1.0 20.0
841 -2.0 2.0 0.0
842 -2.0 2.0 1.0
843 -2.0 2.0 2.0
844 -2.0 2.0 3.0
845 -2.0 2.0 4.0
846 -2.0 2.0 5.0
847 -2.0 2.0 6.0
848 -2.0 2.0 7.0
849 -2.0 2.0 8.0
850 -2.0 2.0 9.0
851 -2.0 2.0 10.0
852 -2.0 2.0 11.0
853 -2.0 2.0 12.0
854 -2.0 2.0 13.0
855 -2.0 2.0 14.0
856 -2.0 2.0 15.0
857 -2.0 2.0 16.0
858 -2.0 2.0 17.0
859 -2.0 2.0 18.0
860 -2.0 2.0 19.0
861 -2.0 2.0 20.0
862 -2.0 3.0 0.0
863 -2.0 3.0 1.0
864 -2.0 3.0 2.0
865 -2.0 3.0 3.0
866 -2.0 3.0 4.0
867 -2.0 3.0 5.0
868 -2.0 3.0 6.0
869 -2.0 3.0 7.0
870 -2.0 3.0 8.0
871 -2.0 3.0 9.0
872 -2.0 3.0 10.0
873 -2.0 3.0 11.0
874 -2.0 3.0 12.0
875 -2.0 3.0 13.0
876 -2.0 3.0 14.0
877 -2.0 3.0 15.0
878 -2.0 3.0 16.0
879 -2.0 3.0 17.0
880 -2.0 3.0 18.0
881 -2.0 3.0 19.0
882 -2.0 3.0 20.0
883 -2.0 4.0 0.0
884 -2.0 4.0 1.0
885 -2.0 4.0 2.0
886 -2.0 4.0 3.0
887 -2.0 4.0 4.0
888 -2.0 4.0 5.0
889 -2.0 4.0 6.0
890 -2.0 4.0 7.0
891 -2.0 4.0 8.0
892 -2.0 4.0 9.0
893 -2.0 4.0 10.0
894 -2.0 4.0 11.0
895 -2.0 4.0 12.0
896 -2.0 4.0 13.0
897 -2.0 4.0 14.0
898 -2.0 4.0 15.0
899 -2.0 4.0 16.0
900 -2.0 4.0 17.0
901 -2.0 4.0 18.0
902 -2.0 4.0 19.0
903 -2.0 4.0 20.0
904 -2.0 5.0 0.0
905 -2.0 5.0 1.0
